Date	Hour	Stage
1/1/77	0.0	000.220
1/1/77	0.5	000.220
1/1/77	1.0	000.221
1/1/77	1.5	000.221
1/1/77	2.0	000.221
1/1/77	2.5	000.217
1/1/77	3.0	000.214
1/1/77	3.5	000.211
1/1/77	4.0	000.209
1/1/77	4.5	000.208
1/1/77	5.0	000.208
1/1/77	5.5	000.208
1/1/77	6.0	000.211
1/1/77	6.5	000.218
1/1/77	7.0	000.226
1/1/77	7.5	000.234
1/1/77	8.0	000.243
1/1/77	8.5	000.254
1/1/77	9.0	000.264
1/1/77	9.5	000.270
1/1/77	10.0	000.276
1/1/77	10.5	000.282
1/1/77	11.0	000.289
1/1/77	11.5	000.295
1/1/77	12.0	000.302
1/1/77	12.5	000.312
1/1/77	13.0	000.324
1/1/77	13.5	000.335
1/1/77	14.0	000.345
1/1/77	14.5	000.350
1/1/77	15.0	000.353
1/1/77	15.5	000.359
1/1/77	16.0	000.365
1/1/77	16.5	000.372
1/1/77	17.0	000.383
1/1/77	17.5	000.405
1/1/77	18.0	000.416
1/1/77	18.5	000.425
1/1/77	19.0	000.432
1/1/77	19.5	000.438
1/1/77	20.0	000.445
1/1/77	20.5	000.451
1/1/77	21.0	000.453
1/1/77	21.5	000.453
1/1/77	22.0	000.450
1/1/77	22.5	000.443
1/1/77	23.0	000.431
1/1/77	23.5	000.417
1/2/77	0.0	000.403
1/2/77	0.5	000.388
1/2/77	1.0	000.383
1/2/77	1.5	000.379
1/2/77	2.0	000.376
1/2/77	2.5	000.376
1/2/77	3.0	000.376
1/2/77	3.5	000.383
1/2/77	4.0	000.391
1/2/77	4.5	000.402
1/2/77	5.0	000.417
1/2/77	5.5	000.435
1/2/77	6.0	000.456
1/2/77	6.5	000.477
1/2/77	7.0	000.501
1/2/77	7.5	000.527
1/2/77	8.0	000.542
1/2/77	8.5	000.558
1/2/77	9.0	000.561
1/2/77	9.5	000.565
1/2/77	10.0	000.560
1/2/77	10.5	000.550
1/2/77	11.0	000.534
1/2/77	11.5	000.517
1/2/77	12.0	000.500
1/2/77	12.5	000.483
1/2/77	13.0	000.469
1/2/77	13.5	000.455
1/2/77	14.0	000.441
1/2/77	14.5	000.429
1/2/77	15.0	000.422
1/2/77	15.5	000.415
1/2/77	16.0	000.408
1/2/77	16.5	000.400
1/2/77	17.0	000.394
1/2/77	17.5	000.389
1/2/77	18.0	000.383
1/2/77	18.5	000.377
1/2/77	19.0	000.372
1/2/77	19.5	000.365
1/2/77	20.0	000.357
1/2/77	20.5	000.350
1/2/77	21.0	000.343
1/2/77	21.5	000.338
1/2/77	22.0	000.332
1/2/77	22.5	000.327
1/2/77	23.0	000.321
1/2/77	23.5	000.316
1/3/77	0.0	000.312
1/3/77	0.5	000.308
1/3/77	1.0	000.302
1/3/77	1.5	000.295
1/3/77	2.0	000.289
1/3/77	2.5	000.283
1/3/77	3.0	000.279
1/3/77	3.5	000.275
1/3/77	4.0	000.271
1/3/77	4.5	000.267
1/3/77	5.0	000.260
1/3/77	5.5	000.255
1/3/77	6.0	000.251
1/3/77	6.5	000.249
1/3/77	7.0	000.248
1/3/77	7.5	000.246
1/3/77	8.0	000.244
1/3/77	8.5	000.243
1/3/77	9.0	000.242
1/3/77	9.5	000.241
1/3/77	10.0	000.240
1/3/77	10.5	000.238
1/3/77	11.0	000.237
1/3/77	11.5	000.236
1/3/77	12.0	000.234
1/3/77	12.5	000.233
1/3/77	13.0	000.231
1/3/77	13.5	000.230
1/3/77	14.0	000.230
1/3/77	14.5	000.229
1/3/77	15.0	000.229
1/3/77	15.5	000.229
1/3/77	16.0	000.229
1/3/77	16.5	000.228
1/3/77	17.0	000.228
1/3/77	17.5	000.228
1/3/77	18.0	000.229
1/3/77	18.5	000.229
1/3/77	19.0	000.229
1/3/77	19.5	000.229
1/3/77	20.0	000.229
1/3/77	20.5	000.229
1/3/77	21.0	000.229
1/3/77	21.5	000.228
1/3/77	22.0	000.228
1/3/77	22.5	000.227
1/3/77	23.0	000.227
1/3/77	23.5	000.226
1/4/77	0.0	000.225
1/4/77	0.5	000.225
1/4/77	1.0	000.224
1/4/77	1.5	000.223
1/4/77	2.0	000.222
1/4/77	2.5	000.221
1/4/77	3.0	000.220
1/4/77	3.5	000.220
1/4/77	4.0	000.217
1/4/77	4.5	000.214
1/4/77	5.0	000.213
1/4/77	5.5	000.212
1/4/77	6.0	000.211
1/4/77	6.5	000.210
1/4/77	7.0	000.209
1/4/77	7.5	000.208
1/4/77	8.0	000.207
1/4/77	8.5	000.206
1/4/77	9.0	000.205
1/4/77	9.5	000.204
1/4/77	10.0	000.202
1/4/77	10.5	000.200
1/4/77	11.0	000.199
1/4/77	11.5	000.199
1/4/77	12.0	000.198
1/4/77	12.5	000.198
1/4/77	13.0	000.198
1/4/77	13.5	000.198
1/4/77	14.0	000.198
1/4/77	14.5	000.197
1/4/77	15.0	000.197
1/4/77	15.5	000.197
1/4/77	16.0	000.196
1/4/77	16.5	000.196
1/4/77	17.0	000.195
1/4/77	17.5	000.195
1/4/77	18.0	000.194
1/4/77	18.5	000.193
1/4/77	19.0	000.193
1/4/77	19.5	000.192
1/4/77	20.0	000.191
1/4/77	20.5	000.191
1/4/77	21.0	000.190
1/4/77	21.5	000.189
1/4/77	22.0	000.188
1/4/77	22.5	000.188
1/4/77	23.0	000.187
1/4/77	23.5	000.187
1/5/77	0.0	000.186
1/5/77	0.5	000.186
1/5/77	1.0	000.185
1/5/77	1.5	000.184
1/5/77	2.0	000.184
1/5/77	2.5	000.183
1/5/77	3.0	000.183
1/5/77	3.5	000.182
1/5/77	4.0	000.182
1/5/77	4.5	000.182
1/5/77	5.0	000.181
1/5/77	5.5	000.181
1/5/77	6.0	000.180
1/5/77	6.5	000.180
1/5/77	7.0	000.180
1/5/77	7.5	000.179
1/5/77	8.0	000.179
1/5/77	8.5	000.179
1/5/77	9.0	000.178
1/5/77	9.5	000.178
1/5/77	10.0	000.178
1/5/77	10.5	000.178
1/5/77	11.0	000.178
1/5/77	11.5	000.178
1/5/77	12.0	000.178
1/5/77	12.5	000.178
1/5/77	13.0	000.178
1/5/77	13.5	000.178
1/5/77	14.0	000.178
1/5/77	14.5	000.179
1/5/77	15.0	000.179
1/5/77	15.5	000.179
1/5/77	16.0	000.179
1/5/77	16.5	000.180
1/5/77	17.0	000.180
1/5/77	17.5	000.180
1/5/77	18.0	000.181
1/5/77	18.5	000.181
1/5/77	19.0	000.181
1/5/77	19.5	000.182
1/5/77	20.0	000.182
1/5/77	20.5	000.182
1/5/77	21.0	000.181
1/5/77	21.5	000.181
1/5/77	22.0	000.180
1/5/77	22.5	000.180
1/5/77	23.0	000.179
1/5/77	23.5	000.179
1/6/77	0.0	000.178
1/6/77	0.5	000.179
1/6/77	1.0	000.179
1/6/77	1.5	000.179
1/6/77	2.0	000.180
1/6/77	2.5	000.180
1/6/77	3.0	000.180
1/6/77	3.5	000.180
1/6/77	4.0	000.180
1/6/77	4.5	000.180
1/6/77	5.0	000.179
1/6/77	5.5	000.181
1/6/77	6.0	000.183
1/6/77	6.5	000.184
1/6/77	7.0	000.184
1/6/77	7.5	000.182
1/6/77	8.0	000.179
1/6/77	8.5	000.177
1/6/77	9.0	000.174
1/6/77	9.5	000.172
1/6/77	10.0	000.169
1/6/77	10.5	000.164
1/6/77	11.0	000.163
1/6/77	11.5	000.166
1/6/77	12.0	000.169
1/6/77	12.5	000.170
1/6/77	13.0	000.171
1/6/77	13.5	000.171
1/6/77	14.0	000.170
1/6/77	14.5	000.163
1/6/77	15.0	000.157
1/6/77	15.5	000.150
1/6/77	16.0	000.144
1/6/77	16.5	000.139
1/6/77	17.0	000.132
1/6/77	17.5	000.125
1/6/77	18.0	000.118
1/6/77	18.5	000.116
1/6/77	19.0	000.115
1/6/77	19.5	000.119
1/6/77	20.0	000.130
1/6/77	20.5	000.150
1/6/77	21.0	000.164
1/6/77	21.5	000.168
1/6/77	22.0	000.170
1/6/77	22.5	000.172
1/6/77	23.0	000.176
1/6/77	23.5	000.179
1/7/77	0.0	000.180
1/7/77	0.5	000.181
1/7/77	1.0	000.181
1/7/77	1.5	000.181
1/7/77	2.0	000.181
1/7/77	2.5	000.180
1/7/77	3.0	000.181
1/7/77	3.5	000.183
1/7/77	4.0	000.186
1/7/77	4.5	000.193
1/7/77	5.0	000.198
1/7/77	5.5	000.200
1/7/77	6.0	000.199
1/7/77	6.5	000.198
1/7/77	7.0	000.198
1/7/77	7.5	000.197
1/7/77	8.0	000.196
1/7/77	8.5	000.195
1/7/77	9.0	000.195
1/7/77	9.5	000.194
1/7/77	10.0	000.193
1/7/77	10.5	000.193
1/7/77	11.0	000.192
1/7/77	11.5	000.192
1/7/77	12.0	000.192
1/7/77	12.5	000.191
1/7/77	13.0	000.191
1/7/77	13.5	000.191
1/7/77	14.0	000.191
1/7/77	14.5	000.191
1/7/77	15.0	000.191
1/7/77	15.5	000.191
1/7/77	16.0	000.191
1/7/77	16.5	000.192
1/7/77	17.0	000.192
1/7/77	17.5	000.193
1/7/77	18.0	000.193
1/7/77	18.5	000.194
1/7/77	19.0	000.195
1/7/77	19.5	000.196
1/7/77	20.0	000.197
1/7/77	20.5	000.198
1/7/77	21.0	000.198
1/7/77	21.5	000.199
1/7/77	22.0	000.200
1/7/77	22.5	000.201
1/7/77	23.0	000.202
1/7/77	23.5	000.203
1/8/77	0.0	000.206
1/8/77	0.5	000.206
1/8/77	1.0	000.206
1/8/77	1.5	000.206
1/8/77	2.0	000.207
1/8/77	2.5	000.207
1/8/77	3.0	000.207
1/8/77	3.5	000.207
1/8/77	4.0	000.208
1/8/77	4.5	000.207
1/8/77	5.0	000.207
1/8/77	5.5	000.206
1/8/77	6.0	000.206
1/8/77	6.5	000.204
1/8/77	7.0	000.200
1/8/77	7.5	000.195
1/8/77	8.0	000.192
1/8/77	8.5	000.189
1/8/77	9.0	000.187
1/8/77	9.5	000.185
1/8/77	10.0	000.184
1/8/77	10.5	000.183
1/8/77	11.0	000.182
1/8/77	11.5	000.182
1/8/77	12.0	000.181
1/8/77	12.5	000.180
1/8/77	13.0	000.180
1/8/77	13.5	000.177
1/8/77	14.0	000.173
1/8/77	14.5	000.172
1/8/77	15.0	000.171
1/8/77	15.5	000.170
1/8/77	16.0	000.169
1/8/77	16.5	000.169
1/8/77	17.0	000.169
1/8/77	17.5	000.169
1/8/77	18.0	000.170
1/8/77	18.5	000.170
1/8/77	19.0	000.170
1/8/77	19.5	000.170
1/8/77	20.0	000.169
1/8/77	20.5	000.169
1/8/77	21.0	000.169
1/8/77	21.5	000.171
1/8/77	22.0	000.173
1/8/77	22.5	000.179
1/8/77	23.0	000.191
1/8/77	23.5	000.194
1/9/77	0.0	000.197
1/9/77	0.5	000.196
1/9/77	1.0	000.196
1/9/77	1.5	000.195
1/9/77	2.0	000.195
1/9/77	2.5	000.194
1/9/77	3.0	000.193
1/9/77	3.5	000.192
1/9/77	4.0	000.191
1/9/77	4.5	000.191
1/9/77	5.0	000.191
1/9/77	5.5	000.191
1/9/77	6.0	000.191
1/9/77	6.5	000.191
1/9/77	7.0	000.190
1/9/77	7.5	000.190
1/9/77	8.0	000.190
1/9/77	8.5	000.190
1/9/77	9.0	000.190
1/9/77	9.5	000.190
1/9/77	10.0	000.190
1/9/77	10.5	000.191
1/9/77	11.0	000.193
1/9/77	11.5	000.194
1/9/77	12.0	000.194
1/9/77	12.5	000.195
1/9/77	13.0	000.195
1/9/77	13.5	000.195
1/9/77	14.0	000.196
1/9/77	14.5	000.196
