Date	Hour	Stage
1/1/87	0.0	000.273
1/1/87	0.5	000.273
1/1/87	1.0	000.273
1/1/87	1.5	000.273
1/1/87	2.0	000.273
1/1/87	2.5	000.273
1/1/87	3.0	000.273
1/1/87	3.5	000.273
1/1/87	4.0	000.273
1/1/87	4.5	000.273
1/1/87	5.0	000.273
1/1/87	5.5	000.273
1/1/87	6.0	000.273
1/1/87	6.5	000.273
1/1/87	7.0	000.273
1/1/87	7.5	000.273
1/1/87	8.0	000.273
1/1/87	8.5	000.273
1/1/87	9.0	000.273
1/1/87	9.5	000.273
1/1/87	10.0	000.273
1/1/87	10.5	000.273
1/1/87	11.0	000.273
1/1/87	11.5	000.273
1/1/87	12.0	000.273
1/1/87	12.5	000.273
1/1/87	13.0	000.273
1/1/87	13.5	000.273
1/1/87	14.0	000.272
1/1/87	14.5	000.272
1/1/87	15.0	000.272
1/1/87	15.5	000.272
1/1/87	16.0	000.272
1/1/87	16.5	000.272
1/1/87	17.0	000.272
1/1/87	17.5	000.272
1/1/87	18.0	000.272
1/1/87	18.5	000.272
1/1/87	19.0	000.272
1/1/87	19.5	000.272
1/1/87	20.0	000.272
1/1/87	20.5	000.272
1/1/87	21.0	000.272
1/1/87	21.5	000.272
1/1/87	22.0	000.272
1/1/87	22.5	000.272
1/1/87	23.0	000.272
1/1/87	23.5	000.272
1/2/87	0.0	000.272
1/2/87	0.5	000.272
1/2/87	1.0	000.271
1/2/87	1.5	000.271
1/2/87	2.0	000.271
1/2/87	2.5	000.271
1/2/87	3.0	000.271
1/2/87	3.5	000.271
1/2/87	4.0	000.271
1/2/87	4.5	000.271
1/2/87	5.0	000.271
1/2/87	5.5	000.271
1/2/87	6.0	000.271
1/2/87	6.5	000.271
1/2/87	7.0	000.271
1/2/87	7.5	000.271
1/2/87	8.0	000.271
1/2/87	8.5	000.271
1/2/87	9.0	000.271
1/2/87	9.5	000.271
1/2/87	10.0	000.271
1/2/87	10.5	000.271
1/2/87	11.0	000.271
1/2/87	11.5	000.271
1/2/87	12.0	000.271
1/2/87	12.5	000.271
1/2/87	13.0	000.271
1/2/87	13.5	000.271
1/2/87	14.0	000.271
1/2/87	14.5	000.271
1/2/87	15.0	000.271
1/2/87	15.5	000.271
1/2/87	16.0	000.271
1/2/87	16.5	000.271
1/2/87	17.0	000.271
1/2/87	17.5	000.271
1/2/87	18.0	000.271
1/2/87	18.5	000.271
1/2/87	19.0	000.271
1/2/87	19.5	000.271
1/2/87	20.0	000.271
1/2/87	20.5	000.271
1/2/87	21.0	000.271
1/2/87	21.5	000.271
1/2/87	22.0	000.270
1/2/87	22.5	000.270
1/2/87	23.0	000.270
1/2/87	23.5	000.270
1/3/87	0.0	000.270
1/3/87	0.5	000.270
1/3/87	1.0	000.270
1/3/87	1.5	000.270
1/3/87	2.0	000.270
1/3/87	2.5	000.270
1/3/87	3.0	000.270
1/3/87	3.5	000.270
1/3/87	4.0	000.270
1/3/87	4.5	000.270
1/3/87	5.0	000.270
1/3/87	5.5	000.270
1/3/87	6.0	000.270
1/3/87	6.5	000.270
1/3/87	7.0	000.271
1/3/87	7.5	000.272
1/3/87	8.0	000.272
1/3/87	8.5	000.273
1/3/87	9.0	000.273
1/3/87	9.5	000.274
1/3/87	10.0	000.274
1/3/87	10.5	000.275
1/3/87	11.0	000.275
1/3/87	11.5	000.276
1/3/87	12.0	000.276
1/3/87	12.5	000.277
1/3/87	13.0	000.277
1/3/87	13.5	000.278
1/3/87	14.0	000.278
1/3/87	14.5	000.279
1/3/87	15.0	000.279
1/3/87	15.5	000.280
1/3/87	16.0	000.280
1/3/87	16.5	000.281
1/3/87	17.0	000.281
1/3/87	17.5	000.281
1/3/87	18.0	000.281
1/3/87	18.5	000.281
1/3/87	19.0	000.281
1/3/87	19.5	000.281
1/3/87	20.0	000.281
1/3/87	20.5	000.280
1/3/87	21.0	000.280
1/3/87	21.5	000.280
1/3/87	22.0	000.279
1/3/87	22.5	000.279
1/3/87	23.0	000.279
1/3/87	23.5	000.278
1/4/87	0.0	000.278
1/4/87	0.5	000.278
1/4/87	1.0	000.277
1/4/87	1.5	000.277
1/4/87	2.0	000.276
1/4/87	2.5	000.276
1/4/87	3.0	000.276
1/4/87	3.5	000.275
1/4/87	4.0	000.275
1/4/87	4.5	000.275
1/4/87	5.0	000.275
1/4/87	5.5	000.274
1/4/87	6.0	000.274
1/4/87	6.5	000.274
1/4/87	7.0	000.273
1/4/87	7.5	000.273
1/4/87	8.0	000.273
1/4/87	8.5	000.273
1/4/87	9.0	000.273
1/4/87	9.5	000.273
1/4/87	10.0	000.273
1/4/87	10.5	000.273
1/4/87	11.0	000.273
1/4/87	11.5	000.273
1/4/87	12.0	000.273
1/4/87	12.5	000.273
1/4/87	13.0	000.273
1/4/87	13.5	000.273
1/4/87	14.0	000.273
1/4/87	14.5	000.273
1/4/87	15.0	000.273
1/4/87	15.5	000.273
1/4/87	16.0	000.273
1/4/87	16.5	000.273
1/4/87	17.0	000.273
1/4/87	17.5	000.273
1/4/87	18.0	000.273
1/4/87	18.5	000.273
1/4/87	19.0	000.273
1/4/87	19.5	000.273
1/4/87	20.0	000.273
1/4/87	20.5	000.273
1/4/87	21.0	000.273
1/4/87	21.5	000.273
1/4/87	22.0	000.273
1/4/87	22.5	000.273
1/4/87	23.0	000.273
1/4/87	23.5	000.273
1/5/87	0.0	000.273
1/5/87	0.5	000.273
1/5/87	1.0	000.273
1/5/87	1.5	000.273
1/5/87	2.0	000.273
1/5/87	2.5	000.273
1/5/87	3.0	000.273
1/5/87	3.5	000.273
1/5/87	4.0	000.273
1/5/87	4.5	000.273
1/5/87	5.0	000.273
1/5/87	5.5	000.272
1/5/87	6.0	000.272
1/5/87	6.5	000.272
1/5/87	7.0	000.272
1/5/87	7.5	000.272
1/5/87	8.0	000.272
1/5/87	8.5	000.272
1/5/87	9.0	000.272
1/5/87	9.5	000.272
1/5/87	10.0	000.272
1/5/87	10.5	000.272
1/5/87	11.0	000.272
1/5/87	11.5	000.272
1/5/87	12.0	000.271
1/5/87	12.5	000.271
1/5/87	13.0	000.271
1/5/87	13.5	000.271
1/5/87	14.0	000.271
1/5/87	14.5	000.271
1/5/87	15.0	000.271
1/5/87	15.5	000.271
1/5/87	16.0	000.270
1/5/87	16.5	000.270
1/5/87	17.0	000.270
1/5/87	17.5	000.270
1/5/87	18.0	000.270
1/5/87	18.5	000.270
1/5/87	19.0	000.270
1/5/87	19.5	000.270
1/5/87	20.0	000.270
1/5/87	20.5	000.270
1/5/87	21.0	000.270
1/5/87	21.5	000.270
1/5/87	22.0	000.270
1/5/87	22.5	000.270
1/5/87	23.0	000.269
1/5/87	23.5	000.269
1/6/87	0.0	000.269
1/6/87	0.5	000.269
1/6/87	1.0	000.269
1/6/87	1.5	000.269
1/6/87	2.0	000.269
1/6/87	2.5	000.269
1/6/87	3.0	000.269
1/6/87	3.5	000.269
1/6/87	4.0	000.269
1/6/87	4.5	000.269
1/6/87	5.0	000.269
1/6/87	5.5	000.269
1/6/87	6.0	000.269
1/6/87	6.5	000.269
1/6/87	7.0	000.269
1/6/87	7.5	000.268
1/6/87	8.0	000.268
1/6/87	8.5	000.268
1/6/87	9.0	000.268
1/6/87	9.5	000.268
1/6/87	10.0	000.268
1/6/87	10.5	000.268
1/6/87	11.0	000.268
1/6/87	11.5	000.268
1/6/87	12.0	000.268
1/6/87	12.5	000.268
1/6/87	13.0	000.268
1/6/87	13.5	000.268
1/6/87	14.0	000.268
1/6/87	14.5	000.268
1/6/87	15.0	000.268
1/6/87	15.5	000.268
1/6/87	16.0	000.268
1/6/87	16.5	000.268
1/6/87	17.0	000.268
1/6/87	17.5	000.268
1/6/87	18.0	000.268
1/6/87	18.5	000.268
1/6/87	19.0	000.268
1/6/87	19.5	000.268
1/6/87	20.0	000.268
1/6/87	20.5	000.268
1/6/87	21.0	000.268
1/6/87	21.5	000.268
1/6/87	22.0	000.268
1/6/87	22.5	000.268
1/6/87	23.0	000.268
1/6/87	23.5	000.268
1/7/87	0.0	000.268
1/7/87	0.5	000.268
1/7/87	1.0	000.268
1/7/87	1.5	000.268
1/7/87	2.0	000.268
1/7/87	2.5	000.268
1/7/87	3.0	000.268
1/7/87	3.5	000.268
1/7/87	4.0	000.268
1/7/87	4.5	000.268
1/7/87	5.0	000.268
1/7/87	5.5	000.268
1/7/87	6.0	000.268
1/7/87	6.5	000.268
1/7/87	7.0	000.268
1/7/87	7.5	000.268
1/7/87	8.0	000.268
