Date	Hour	Stage	
1/1/91	0.0	000.315	
1/1/91	0.5	000.315	
1/1/91	1.0	000.316	
1/1/91	1.5	000.316	
1/1/91	2.0	000.316	
1/1/91	2.5	000.316	
1/1/91	3.0	000.316	
1/1/91	3.5	000.316	
1/1/91	4.0	000.316	
1/1/91	4.5	000.316	
1/1/91	5.0	000.316	
1/1/91	5.5	000.316	
1/1/91	6.0	000.316	
1/1/91	6.5	000.316	
1/1/91	7.0	000.316	
1/1/91	7.5	000.316	
1/1/91	8.0	000.316	
1/1/91	8.5	000.316	
1/1/91	9.0	000.316	
1/1/91	9.5	000.316	
1/1/91	10.0	000.316	
1/1/91	10.5	000.316	
1/1/91	11.0	000.316	
1/1/91	11.5	000.316	
1/1/91	12.0	000.316	
1/1/91	12.5	000.316	
1/1/91	13.0	000.316	
1/1/91	13.5	000.316	
1/1/91	14.0	000.316	
1/1/91	14.5	000.316	
1/1/91	15.0	000.316	
1/1/91	15.5	000.316	
1/1/91	16.0	000.316	
1/1/91	16.5	000.316	
1/1/91	17.0	000.316	
1/1/91	17.5	000.317	
1/1/91	18.0	000.317	
1/1/91	18.5	000.317	
1/1/91	19.0	000.317	
1/1/91	19.5	000.317	
1/1/91	20.0	000.317	
1/1/91	20.5	000.318	
1/1/91	21.0	000.318	
1/1/91	21.5	000.318	
1/1/91	22.0	000.318	
1/1/91	22.5	000.318	
1/1/91	23.0	000.318	
1/1/91	23.5	000.318	
1/2/91	0.0	000.318	
1/2/91	0.5	000.318	
1/2/91	1.0	000.318	
1/2/91	1.5	000.317	
1/2/91	2.0	000.317	
1/2/91	2.5	000.317	
1/2/91	3.0	000.317	
1/2/91	3.5	000.317	
1/2/91	4.0	000.317	
1/2/91	4.5	000.317	
1/2/91	5.0	000.317	
1/2/91	5.5	000.317	
1/2/91	6.0	000.317	
1/2/91	6.5	000.317	
1/2/91	7.0	000.317	
1/2/91	7.5	000.317	
1/2/91	8.0	000.316	
1/2/91	8.5	000.316	
1/2/91	9.0	000.316	
1/2/91	9.5	000.316	
1/2/91	10.0	000.316	
1/2/91	10.5	000.316	
1/2/91	11.0	000.316	
1/2/91	11.5	000.316	
1/2/91	12.0	000.316	
1/2/91	12.5	000.315	
1/2/91	13.0	000.315	
